,Erster Datenpunkt,Letzter Datenpunkt,SIR_beta,SIR_gamma,SIR_I0,SIR_N,SIR_final,SIR_R^2,Gompertz_a,Gompertz_b,Gompertz_c,Gompertz_R^2
26,2020-03-08,2020-04-18,0.340294631300201,0.07065896107957023,14.669558489504134,6568.398186477116,6541.893200643892,0.9958514823285067,8868.360096595155,11.092268761077397,0.06929459517978821,0.9975547594421706
27,2020-03-08,2020-04-19,0.3161315850668639,0.04923676569642158,22.242737465599337,7901.48886105361,7915.194922079292,0.9968787963239547,8568.901394348011,11.380849776886643,0.07106881691530825,0.9978192775037682
28,2020-03-08,2020-04-20,0.314204915174595,0.04988214753314959,22.25407837905296,8035.477039406273,8047.776894535725,0.9970674854958961,8701.765460164195,11.212406515549764,0.07018168332781742,0.9980645517816574
29,2020-03-08,2020-04-21,0.3105572645300806,0.05013436005428108,22.839177102577448,8200.440683115166,8211.828618047324,0.9973015960697657,8776.419283389054,11.13889457622475,0.06973716619031693,0.9982762924086584
30,2020-03-08,2020-04-22,0.31510834200238136,0.04536423696929236,23.286833101015063,8475.706137277408,8493.822655169195,0.9971561906533329,8925.721992203054,10.99232094478523,0.0688257819066481,0.9984455912527357
31,2020-03-08,2020-04-23,0.3108821413381169,0.04114221722519943,24.64139769136166,9198.439392499067,9220.105890742554,0.9971819037705903,9212.046539433391,10.774138641631788,0.06734001967787669,0.9985148837666524
32,2020-03-08,2020-04-24,0.299527150877134,0.05577973743572549,25.792056157980312,8233.222139953436,8230.172748827905,0.9971543756972593,9446.3626113315,10.560811878187517,0.0660432726019286,0.9986259919976462
33,2020-03-08,2020-04-25,0.30994288379799145,0.034246298959120354,28.414286096271578,10215.891977863263,10242.983333555669,0.997279589297353,9471.00763219679,10.523765779726942,0.06586612611593283,0.998752579482331
34,2020-03-08,2020-04-26,0.2953411237019703,0.0360039323396016,33.13981823403207,10085.410750177476,10116.51984598226,0.9979252676307254,9294.28954049791,10.692450363407081,0.0668634348105083,0.9988326909040054
35,2020-03-08,2020-04-27,0.30039904993560457,0.022170011545786652,44.49879638733608,13494.357114114282,13511.502101158989,0.9984088387498171,9172.592145790271,10.835122719154128,0.0676412487866558,0.998904085196089
36,2020-03-08,2020-04-28,0.29790694033076365,0.02748497885781876,38.98991183391037,11839.94267620451,11873.394714298787,0.9983567388612594,9120.174091556451,10.89987827699646,0.06799116820515395,0.9989861631875603
37,2020-03-08,2020-04-29,0.29899457179938593,0.022192461102944802,44.495871453141355,13584.45344866942,13601.500865793783,0.9987072943253236,9105.53256327131,10.897528649598664,0.0680370427809569,0.9990598891419742
